header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Dimensions,Ownership situation,error
Oostmaaslaan,3063 DA Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/parkeergelegenheid-42662794-oostmaaslaan/?navigateSource=resultlist,20220126_164131,"€ 40,000 kosten koper",3 weeks,Sold under reservation,Available in consultation,Garage,Resale property,1,"15 m² (6 meter deep and 2,55 meter broad)",Full ownership,no
