header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Energy label,Insulation,Heating,Area,Ownership situation,Location,Garden,Shed / storage,Facilities,Type of parking facilities,Commercial property,error
J.C. Hoogendoornlaan 37,2407 AB Alphen aan den Rijn        ,https://www.funda.nl/en/koop/alphen-aan-den-rijn/huis-88944762-jc-hoogendoornlaan-37/?navigateSource=resultlist,20220129_061543,"€ 1,375,000 kosten koper","€ 9,167    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,375,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Converted farmhouse, detached residential property (official/company house or apartment)",Resale property,1965,Renovation project,Gable roof covered with roof tiles,Living area150 m²External storage space900 m²,150 m²,900 m²,"30,235 m²",550 m³,3 rooms (2 bedrooms),1 story,Not available,Partly double glazed,CH boiler,30.235 m²,Full ownership,"Alongside a quiet road, sheltered location, outside the built-up area, rural, freestanding location and unobstructed surrounding view",Surrounded by garden,Attached brick storage,"Loft, electricity and running water",Parking on gated property and parking on private property,"        900 m², attached    ",no
