header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Parkkavel 02,5801 GJ Venray        ,https://www.funda.nl/en/koop/venray/bouwgrond-41968092-parkkavel-02/?navigateSource=resultlist,20220129_060053,"€ 243,900 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,658 m²,658 m²,Full ownership,"Alongside a quiet road, sheltered location, In wooded surroundings and in residential district",no
