header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Hoefblad (Bouwnr. 27),6418 NB Heerlen        ,https://www.funda.nl/en/koop/heerlen/huis-42653692-hoefblad-bouwnr-27/?navigateSource=resultlist,20220129_102110,"€ 559,500 vrij op naam","€ 3,179    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 559,500) is calculated by dividing the asking price of the home by the living area (176 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Under option,Available in consultation,"Villa, double house",New property,2022,Combination roof covered with asphalt roofing and metal,SWK garantiecertificaat,Living area176 m²Other space inside the building29 m²,176 m²,29 m²,396 m²,800 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Balanced ventilation system and solar panels,A        What does this mean?,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated",Partial floor heating and heat pump,Electrical boiler,396 m² (part of parcel),Full ownership,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Surrounded by garden,Attached brick garage,1 car,Electricity,Parking on private property and public parking,no
