header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Michelangelostraat 22 I-IV,1077 CB Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42679750-michelangelostraat-22-i-iv/?navigateSource=resultlist,20220130_182427,"€ 2,585,000 kosten koper","€ 8,645    The asking price per m² (€ 2,585,000) is calculated by dividing the asking price of the home by the living area (299 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 257 per month,2 weeks,Available,Available in consultation,Upstairs apartment (apartment),Resale property,1906-1930,Flat roof,Living area299 m²Exterior space attached to the building85 m²,299 m²,85 m²,867 m³,7 rooms (5 bedrooms),3 bathrooms and 2 separate toilets,"Bath, 3 showers and toilet",4 stories,4th floor,Mechanical ventilation and TV via cable,D        What does this mean?,"Double glazing, mostly double glazed and floor insulation",CH boiler,CH boiler,"Nefit CW 6 (gas-fired combination boiler from 2020, in ownership)",Municipal long-term lease (end date of long-term lease:  16-07-2051),Paid until 16-07-2051,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
