header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jisperveldstraat 120,1024 AE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42588810-jisperveldstraat-120/?navigateSource=resultlist,20220130_213707,"€ 350,000 kosten koper","€ 3,465    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 247 per month,3 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1966,Flat roof,Living area101 m²Exterior space attached to the building13 m²External storage space6 m²,101 m²,13 m²,6 m²,330 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,Outdoor awning and elevator,B        What does this mean?,Double glazing and energy efficient window,Communal central heating,Central facility,Municipal long-term lease (end date of long-term lease:  30-06-2039),"€ 150,11 per year",In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
