header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Okkernootstraat 70,2555 ZJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42697515-okkernootstraat-70/?navigateSource=resultlist,20220131_214406,"€ 595,000 kosten koper","€ 4,220    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (141 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,€ 100.00 per month,Residential property with shared street entrance (apartment with open entrance to street),Resale property,1906-1930,Flat roof covered with asphalt roofing,Living area141 m²,141 m²,650 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,1 story,1st floor,Mechanical ventilation and TV via cable,A        What does this mean?,"Double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2021, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"196 m² (8,5 meter deep and 23,8 meter broad)",Located at the southeast,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
