header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
A4 (Bouwnr. 5),7961 Ruinerwold        ,https://www.funda.nl/en/koop/ruinerwold/appartement-41933795-a4-bouwnr-5/?navigateSource=resultlist,20220130_115048,"€ 320,000 vrij op naam","€ 3,200    The asking price per m² (€ 320,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 141 per month,6+ months,Under option,Available in consultation,Apartment with shared street entrance,New property,2021,Mansard roof covered with cane,Living area100 m²External storage space5 m²,100 m²,5 m²,241 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,Mechanical ventilation and solar panels,A        What does this mean?,Completely insulated,Heat pump,Central facility,In center,Balcony present,Built-in,Completely insulated,Underground parking,Yes,Yes,Yes,Yes,Yes,Yes,no
