header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Haringvliet 80 E,3011 TG Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42547327-haringvliet-80-e/?navigateSource=resultlist,20220126_005222,"€ 650,000 kosten koper","€ 5,200    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1898,"Protected townscape or village view (permit needed for alterations), listed building (national monument) and monumental building",Gable roof covered with roof tiles,Living area125 m²,125 m²,392 m³,3 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,4th floor,"Elevator, mechanical ventilation, passive ventilation system and TV via cable",Not required,"Roof insulation, double glazing and insulated walls",District heating,District heating,Full ownership,"On navigable waterway, in center and unobstructed surrounding view",Storage box,Electricity,Parking place,Paid parking,No,No,No,No,No,No,no
