header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Borneostraat 18 E,1094 CK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42673992-borneostraat-18-e/?navigateSource=resultlist,20220130_185302,"€ 435,000 kosten koper","€ 7,632    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,€ 150.00 per month,Upstairs apartment (apartment),Resale property,1902,Living area57 m²Exterior space attached to the building31 m²,57 m²,31 m²,175 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,Skylight and TV via cable,D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Alongside a quiet road and in residential district,Roof terrace present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 150.00 per month),Yes,No,Yes,no
