header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Accessibility,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Prins Bernhardlaan 99,3241 TA Middelharnis        ,https://www.funda.nl/en/koop/middelharnis/huis-88883898-prins-bernhardlaan-99/?navigateSource=resultlist,20220128_061149,"€ 400,000 kosten koper","€ 3,150    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1991-2000,Accessible for seniors,Combination roof covered with roof tiles,Living area127 m²External storage space11 m²,127 m²,11 m²,210 m²,482 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"2 baths, shower and 2 toilets",2 stories,"Mechanical ventilation, rolldown shutters, TV via cable and solar panels",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and gas heater,CH boiler,"ATAG (gas-fired combination boiler from 2010, in ownership)",210 m²,Full ownership,In residential district,Back garden and front garden,"35 m² (7,4 meter deep and 4,75 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Electricity,No insulation,Parking on private property and public parking,no
