header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Nieuwstad 101,7201 NN Zutphen        ,https://www.funda.nl/en/koop/zutphen/huis-42447435-nieuwstad-101/?navigateSource=resultlist,20220129_020802,"€ 900,000 kosten koper","€ 2,703    The asking price per m² (€ 900,000) is calculated by dividing the asking price of the home by the living area (333 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,Before 1906,Protected townscape or village view (permit needed for alterations) and double occupancy possible,Hipped roof covered with roof tiles,Living area333 m²Exterior space attached to the building4 m²,333 m²,4 m²,163 m²,"1,215 m³",12 rooms (6 bedrooms),4 bathrooms and 3 separate toilets,"Bath, 4 showers and toilet",3 stories and a basement,Skylight and TV via cable,E        What does this mean?,"Roof insulation, mostly double glazed and insulated walls",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2016, in ownership)",163 m²,Full ownership,"Alongside busy road, alongside water, in center and unobstructed surrounding view",Back garden,"60 m² (7,5 meter deep and 8 meter broad)",Located at the northwest accessible via the rear,Balcony present,"Parking on private property, public parking and resident's parking permits",no
