header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Adrichemstraat 291,2614 BR Delft        ,https://www.funda.nl/en/koop/delft/appartement-42671498-van-adrichemstraat-291/?navigateSource=resultlist,20220127_221129,"€ 265,000 kosten koper","€ 3,312    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,€ 156.00 per month,Galleried apartment (apartment),Resale property,1965,Flat roof covered with asphalt roofing,Living area80 m²Exterior space attached to the building8 m²External storage space4 m²,80 m²,8 m²,4 m²,256 m³,4 rooms (3 bedrooms),1 separate toilet,1 story,2nd floor,Elevator and TV via cable,F        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler (rental),Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 156.00 per month),Yes,Yes,Yes,no
