header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gerrit van der Veenstraat 165 2,1077 EA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42523244-gerrit-van-der-veenstraat-165-2/?navigateSource=resultlist,20220130_200442,"€ 1,500,000 kosten koper","€ 8,333    The asking price per m² (€ 1,500,000) is calculated by dividing the asking price of the home by the living area (180 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 125 per month,2 months,Sold under reservation,Available in consultation,€ 125.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1927,Living area180 m²Exterior space attached to the building28 m²,180 m²,28 m²,670 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,2nd floor,Mechanical ventilation and TV via cable,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,Municipal long-term lease (end date of long-term lease:  01-10-2051),Paid until 01-10-2051,In residential district,Sun terrace,"23 m² (4 meter deep and 5,8 meter broad)",Located at the south,Roof terrace present and balcony present,Yes,Yes,Yes (€ 125.00 per month),Yes,Yes,Yes,no
