header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Kloosterlaan 15,5235 BA Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42696859-kloosterlaan-15/?navigateSource=resultlist,20220201_112935,"€ 475,000 kosten koper","€ 2,306    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (206 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1980,Shed roof,Living area206 m²Other space inside the building29 m²Exterior space attached to the building6 m²,206 m²,29 m²,6 m²,327 m²,810 m³,7 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,2 showers and 2 toilets,2 stories,C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler,"Vaillant ecotec plus CW 4 (gas-fired combination boiler from 2015, in ownership)",327 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"41 m² (6,44 meter deep and 6,43 meter broad)",Located at the northeast,Built-in,1 car,Public parking,no
