header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Maasdijk 60,2676 AG Maasdijk        ,https://www.funda.nl/en/koop/maasdijk/huis-42544345-maasdijk-60/?navigateSource=resultlist,20220127_235529,"€ 369,000 kosten koper","€ 3,209    The asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,"Single-family home, corner house (dyke house)",Resale property,1906,Gable roof covered with roof tiles,Living area115 m²Exterior space attached to the building20 m²,115 m²,20 m²,167 m²,398 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2009, in ownership",167 m²,Ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2045),Paid until 21-12-2025,"Alongside a quiet road, outside the built-up area and rural",Back garden and front garden,"26 m² (9 meter deep and 2,93 meter broad)",Located at the south accessible via the rear,Parking on private property,no
