header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dorpsstraat 89 C,1796 CA De Koog        ,https://www.funda.nl/en/koop/de-koog/appartement-88846206-dorpsstraat-89-c/?navigateSource=resultlist,20220128_055806,"€ 439,000 kosten koper","€ 3,817    The asking price per m² (€ 439,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Maisonnette,Resale property,2001,Living area115 m²Exterior space attached to the building65 m²External storage space5 m²,115 m²,65 m²,5 m²,373 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,2nd floor,"Skylight, mechanical ventilation and sliding door",B        What does this mean?,Completely insulated,CH boiler,CH boiler,Nefit HR ( combination boiler from 2017),Full ownership,Full ownership,In wooded surroundings and in center,Back garden and side garden,Balcony present,Storage box,Electricity,Yes,Yes,Yes,Yes,Yes,Yes,no
