header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,error
van Heutszsingel 76,7741 EW Coevorden        ,https://www.funda.nl/en/koop/coevorden/huis-88977677-van-heutszsingel-76/?navigateSource=resultlist,20220128_034051,"€ 495,000 kosten koper","€ 2,260    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (219 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Desirable residence/villa, corner house",Resale property,1904,Monumental building,Combination roof covered with asphalt roofing,Living area219 m²Other space inside the building7 m²Exterior space attached to the building5 m²External storage space1 m²,219 m²,7 m²,5 m²,1 m²,210 m²,820 m³,9 rooms (5 bedrooms),2 separate toilets,3 stories,Optical fibre,F        What does this mean?,Partly double glazed and insulated walls,CH boiler and gas heaters,CH boiler,"Intergas (gas-fired combination boiler from 2015, in ownership)",210 m²,Full ownership,In center,"Back garden, front garden and side garden","42 m² (6,42 meter deep and 6,54 meter broad)",Balcony present,Attached wooden storage,No insulation,Public parking,no
