header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Brakelstraat 74,2712 KS Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-42585569-van-brakelstraat-74/?navigateSource=resultlist,20220129_064534,"€ 215,000 kosten koper","€ 3,258    The asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 145.00 per month,Galleried apartment (apartment with open entrance to street),Resale property,1960,Partly furnished with carpets and curtains,Flat roof,Living area66 m²Exterior space attached to the building4 m²,66 m²,4 m²,215 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,4th floor,E        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2006, in ownership)",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 145.00 per month),Yes,Yes,Yes,no
