header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Bessertpad 4,4841 JM Prinsenbeek        ,https://www.funda.nl/en/koop/prinsenbeek/huis-88016907-bessertpad-4/?navigateSource=resultlist,20220128_141323,"€ 390,000 kosten koper","€ 3,421    The asking price per m² (€ 390,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1988,Gable roof covered with asphalt roofing and roof tiles,Living area114 m²External storage space8 m²,114 m²,8 m²,151 m²,387 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Mechanical ventilation,C        What does this mean?,"Double glazing, energy efficient window and completely insulated",CH boiler,CH boiler,"Ferroli (gas-fired combination boiler from 2018, in ownership)",151 m²,Full ownership,Back garden and front garden,"75 m² (14,5 meter deep and 5,75 meter broad)",Located at the west accessible via the rear,Detached brick storage,Electricity,Public parking,no
