header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jan van Eijckstraat 34 /hs,1077 LN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42687649-jan-van-eijckstraat-34-hs/?navigateSource=resultlist,20220130_181624,"€ 1,995,000 kosten koper","€ 8,906    The asking price per m² (€ 1,995,000) is calculated by dividing the asking price of the home by the living area (224 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 100.00 per month,Ground-floor apartment (apartment),Resale property,1906-1930,Living area224 m²Exterior space attached to the building2 m²,224 m²,2 m²,760 m³,6 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"2 baths, shower and 2 toilets",4 stories,Ground floor,Alarm installation,Not available,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease,Paid until 30-09-2026,Alongside a quiet road and in residential district,Back garden,Balcony present,Yes,No,Yes (€ 100.00 per month),Yes,No,Yes,no
