header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
Simondsstraat 142,8281 CJ Genemuiden        ,https://www.funda.nl/en/koop/genemuiden/huis-42686656-simondsstraat-142/?navigateSource=resultlist,20220130_161020,"€ 300,000 kosten koper","€ 2,098    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (143 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,"Single-family home, semi-detached residential property (dyke house)",Resale property,1976,Hip roof covered with roof tiles,Living area143 m²Other space inside the building25 m²Exterior space attached to the building11 m²,143 m²,25 m²,11 m²,138 m²,540 m³,6 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet","2 stories, a/an loft and a basement","Outdoor awning, skylight and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2012, in ownership)",138 m²,Full ownership,In residential district,Back garden,42 m² (6 meter deep and 7 meter broad),Located at the south accessible via the rear,Balcony present,Built-in,1 car,Public parking,no
