header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Herenhuis - tussenwoning (Bouwnr. 18),3222 Hellevoetsluis        ,https://www.funda.nl/en/koop/hellevoetsluis/huis-41379313-herenhuis-tussenwoning-bouwnr-18/?navigateSource=resultlist,20220129_070625,"€ 390,000 vrij op naam","€ 2,868    The asking price per m² (€ 390,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",New property,2022,Living area136 m²,136 m²,512 m³,5 rooms (3 bedrooms),3 stories,A        What does this mean?,no
