header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Alberdingk Thijmstraat 5 2,1054 AH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42547883-alberdingk-thijmstraat-5-2/?navigateSource=resultlist,20220129_010311,"€ 500,000 kosten koper","€ 9,091    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 109 per month,8 weeks,Sold under reservation,Available in consultation,€ 109.00 per month,Upstairs apartment (apartment),Resale property,1900,Listed building (national monument),Flat roof covered with asphalt roofing,Living area55 m²,55 m²,190 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,2nd floor,Mechanical ventilation and TV via cable,Not required,Double glazing,CH boiler and partial floor heating,CH boiler,"HR (gas-fired combination boiler, in ownership)",Full ownership,Alongside a quiet road and in residential district,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 109.00 per month),Yes,Yes,Yes,no
