header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Badhuislaan 93,6957 DS Laag-Soeren        ,https://www.funda.nl/en/koop/laag-soeren/appartement-42666348-badhuislaan-93/?navigateSource=resultlist,20220129_182412,"€ 450,000 kosten koper","€ 4,891    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 562 per month,5 weeks,Available,Available in consultation,Apartment with shared street entrance,Resale property,2008,Disabled access friendly and accessible for seniors,Flat roof,Living area92 m²Exterior space attached to the building12 m²External storage space5 m²,92 m²,12 m²,5 m²,321 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,3rd floor,Elevator and mechanical ventilation,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and complete floor heating,CH boiler,"Remeha Avanta ( combination boiler from 2008, in ownership)",Full ownership,Full ownership,"On the edge of a forest, alongside a quiet road, In wooded surroundings and unobstructed surrounding view",Balcony present,Built-in,Electricity,Not yet present but possible,Parking on private property,Yes,Yes,Yes,Yes,Yes,Yes,no
