header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Dimensions,Plot size,Area,Ownership situation,error
Gagelweg 39 G014,4661 GH Halsteren        ,https://www.funda.nl/en/koop/halsteren/parkeergelegenheid-88044750-gagelweg-39-g014/?navigateSource=resultlist,20220129_183342,"€ 28,500 kosten koper","January 23, 2022",Available,Available in consultation,Garage,Resale property,"16 m² (5,54 meter deep and 2,93 meter broad)",18 m²,18 m²,Full ownership,no
