header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Westdijk 21,1847 LH Zuidschermer        ,https://www.funda.nl/en/koop/zuidschermer/bouwgrond-88824056-westdijk-21/?navigateSource=resultlist,20220130_143713,"€ 450,000 kosten koper",6+ months,Under offer,Available in consultation,Building plot,"2,085 m²",2.085 m²,Full ownership,"Outside the built-up area, rural and unobstructed surrounding view",no
