header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities,Type of parking facilities,error
Maarsseveensevaart 54 A,3601 CE Maarssen        ,https://www.funda.nl/en/koop/maarssen/huis-42658708-maarsseveensevaart-54-a/?navigateSource=resultlist,20220129_041241,"€ 550,000 kosten koper","€ 4,867    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (113 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Under offer,Available in consultation,"Single-family home, detached residential property",Resale property,1945-1959,Gable roof covered with roof tiles,Living area113 m²External storage space10 m²,113 m²,10 m²,354 m²,448 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,F        What does this mean?,Mostly double glazed and insulated walls,CH boiler,CH boiler,"Nefit Trendline ( combination boiler from 2014, in ownership)",354 m²,Full ownership,Alongside water and in residential district,Surrounded by garden,Detached wooden storage,Electricity,Public parking,no
