header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Moerbeiengaard 25,3962 JJ Wijk bij Duurstede        ,https://www.funda.nl/en/koop/wijk-bij-duurstede/huis-42675579-moerbeiengaard-25/?navigateSource=resultlist,20220130_142433,"€ 340,000 kosten koper","€ 3,469    The asking price per m² (€ 340,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1978,Gable roof covered with roof tiles,Living area98 m²Exterior space attached to the building11 m²External storage space8 m²,98 m²,11 m²,8 m²,130 m²,327 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Outdoor awning, skylight, optical fibre and TV via cable",B        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2005, in ownership)",130 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"76 m² (13,61 meter deep and 5,56 meter broad)",Located at the west,Detached brick storage,Electricity,Public parking,no
