header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vespuccistraat 106 hs,1056 SR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42684466-vespuccistraat-106-hs/?navigateSource=resultlist,20220129_005223,"€ 650,000 kosten koper","€ 8,125    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 110 per month,"January 27, 2022",Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1925,Flat roof covered with asphalt roofing,Living area80 m²,80 m²,255 m³,3 rooms (2 bedrooms),1 bathroom,"Bath, shower and toilet",1 story,Ground floor,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-09-2057),Paid until 30-09-2057,Alongside a quiet road and in residential district,Back garden and front garden,"23 m² (5 meter deep and 4,5 meter broad)",Located at the east,Yes,Yes,Yes,Yes,Yes,Yes,no
