header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Johan Hofmanstraat 294,1069 KE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88966131-johan-hofmanstraat-294/?navigateSource=resultlist,20220130_221530,"€ 425,000 kosten koper","€ 4,427    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (96 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 157.58 per month,Galleried apartment (apartment),Resale property,2009,Flat roof covered with asphalt roofing,Living area96 m²Exterior space attached to the building14 m²External storage space7 m²,96 m²,14 m²,7 m²,306 m³,3 rooms (2 bedrooms),1 bathroom,1 story,2nd floor,Mechanical ventilation,A        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  16-06-2057),Paid until 16-06-2057,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  16-06-2057),Paid until 16-06-2057,"Sheltered location, in residential district, freestanding location and unobstructed surrounding view",Storage box,Electricity,Parking place,Parking garage,Yes,Yes,Yes (€ 157.58 per month),Yes,Yes,Yes,no
