header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,error
Saturnusstraat 34,6043 XB Roermond        ,https://www.funda.nl/en/koop/roermond/huis-42650124-saturnusstraat-34/?navigateSource=resultlist,20220129_183145,Price on request (auction),6 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1969,Living area120 m²,120 m²,121 m²,374 m³,4 rooms,1 story,C        What does this mean?,121 m²,no
