header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Tinneweide 12,3901 KK Veenendaal        ,https://www.funda.nl/en/koop/veenendaal/appartement-42686779-de-tinneweide-12/?navigateSource=resultlist,20220128_052635,"€ 213,950 kosten koper","€ 2,641    The asking price per m² (€ 213,950) is calculated by dividing the asking price of the home by the living area (81 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 171.05 per month,Galleried apartment (apartment),Resale property,1968,Flat roof covered with asphalt roofing,Living area81 m²Exterior space attached to the building10 m²External storage space8 m²,81 m²,10 m²,8 m²,250 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,6 stories,1st floor,Elevator,D            2.06What does this mean?,Double glazing,Communal central heating,Electrical boiler,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 171.05 per month),Yes,Yes,Yes,no
