header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Lindenweg 17,7556 HH Hengelo (OV)        ,https://www.funda.nl/en/koop/hengelo-ov/huis-42522915-lindenweg-17/?navigateSource=resultlist,20220130_130642,"€ 230,000 kosten koper","€ 2,371    The asking price per m² (€ 230,000) is calculated by dividing the asking price of the home by the living area (97 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1934,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area97 m²Other space inside the building9 m²Exterior space attached to the building17 m²,97 m²,9 m²,17 m²,107 m²,371 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a attic,TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired from 2005, in ownership)",107 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,27 m² (9 meter deep and 3 meter broad),Located at the west accessible via the rear,Balcony present,Attached brick storage,Public parking,no
