header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,error
Pannekoekendijk,7887 EV Erica        ,https://www.funda.nl/en/koop/erica/bouwgrond-41117064-pannekoekendijk/?navigateSource=resultlist,20220129_070638,"€ 60,000 vrij op naam",6+ months,Under offer,Available in consultation,Building plot,324 m²,no
