header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Topaasstraat 32,4817 HB Breda        ,https://www.funda.nl/en/koop/breda/huis-42585788-topaasstraat-32/?navigateSource=resultlist,20220129_192611,"€ 365,000 kosten koper","€ 4,345    The asking price per m² (€ 365,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1956,Gable roof covered with roof tiles,Living area84 m²Other space inside the building4 m²External storage space6 m²,84 m²,4 m²,6 m²,165 m²,290 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, passive ventilation system and TV via cable",C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler, in ownership)",165 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"67 m² (11,59 meter deep and 5,77 meter broad)",Located at the west accessible via the rear,Detached brick storage,Electricity,Public parking,no
