header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Hoefje 30,1733 AC Nieuwe Niedorp        ,https://www.funda.nl/en/koop/nieuwe-niedorp/huis-88995650-hoefje-30/?navigateSource=resultlist,20220130_122210,"€ 400,000 kosten koper","€ 3,670    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1935,Gable roof covered with roof tiles,Living area109 m²Exterior space attached to the building8 m²External storage space13 m²,109 m²,8 m²,13 m²,243 m²,370 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Flue, TV via cable and solar panels",G        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit HR (gas-fired combination boiler from 2000, in ownership)",243 m²,Full ownership,Alongside water and freestanding location,"Back garden, front garden, side garden and sun terrace",104 m² (13 meter deep and 8 meter broad),Located at the southwest accessible via the rear,Detached wooden storage,Public parking,no
