header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Type of garage,Type of parking facilities,error
C1 (Bouwnr. 11),2587 AD Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88050736-c1-bouwnr-11/?navigateSource=resultlist,20220131_194639,"€ 821,000 vrij op naam","€ 7,202    The asking price per m² (€ 821,000) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,Apartment with shared street entrance (apartment),New property,2022,SWK garantiecertificaat and woningborg garantiecertificaat,Living area114 m²,114 m²,296 m³,4 rooms (3 bedrooms),1 story,1st floor,"Outdoor awning, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,Complete floor heating,Central facility,In residential district,Balcony present,Parking place,Parking on private property,no
