header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Plot size,Area,Ownership situation,error
Vesting,2141 MD Vijfhuizen        ,https://www.funda.nl/en/koop/vijfhuizen/parkeergelegenheid-42661805-vesting/?navigateSource=resultlist,20220128_080006,"€ 15,000 kosten koper",3 weeks,Available,Available in consultation,Parking place,Resale property,1,12 m²,12 m²,Full ownership,no
