header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
H. Diesveldsingel 51,1060 RL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42549080-h-diesveldsingel-51/?navigateSource=resultlist,20220130_203323,"€ 545,000 kosten koper","€ 4,580    The asking price per m² (€ 545,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1998,Shed roof covered with roof tiles,Living area119 m²External storage space7 m²,119 m²,7 m²,120 m²,396 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,"Optical fibre, mechanical ventilation and solar panels",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Atag combiketel (gas-fired combination boiler from 2016, in ownership)",120 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-03-2047),Paid until 01-03-2047,Back garden,"51 m² (10,47 meter deep and 4,86 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,Public parking,no
