header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Type of parking facilities,error
Kortenaerstraat 13,3333 TL Zwijndrecht        ,https://www.funda.nl/en/koop/zwijndrecht/huis-42531521-kortenaerstraat-13/?navigateSource=resultlist,20220129_023248,"€ 348,800 kosten koper","€ 3,060    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 348,800) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Available,Available in consultation,"Single-family home, corner house",Resale property,1962,Gable roof covered with roof tiles,Living area114 m²External storage space19 m²,114 m²,19 m²,279 m²,397 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,TV via cable,F        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",279 m²,Full ownership,In residential district,"Back garden, front garden and side garden","144 m² (11,5 meter deep and 12,5 meter broad)",Located at the northeast accessible via the rear,Detached brick garage,1 car,Parking on private property,no
