header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Molendijk 62,3244 AN Nieuwe-Tonge        ,https://www.funda.nl/en/koop/nieuwe-tonge/huis-88911797-molendijk-62/?navigateSource=resultlist,20220128_034332,"€ 350,000 kosten koper","€ 2,917    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (120 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1914,Mansard roof covered with roof tiles,Energie Prestatie Advies,Living area120 m²Other space inside the building60 m²,120 m²,60 m²,338 m²,500 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories and a basement,"Outdoor awning, skylight and solar panels",G        What does this mean?,Energy efficient window and floor insulation,CH boiler,CH boiler and gas-fired boiler (rental),"Remeha HR (gas-fired combination boiler from 2018, in ownership)",338 m²,Full ownership,In residential district,Back garden and side garden,189 m² (9 meter deep and 21 meter broad),Located at the northeast accessible via the rear,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
