header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
De Veste 16 18,8231 JJ Lelystad        ,https://www.funda.nl/en/koop/lelystad/huis-88902264-de-veste-16-18/?navigateSource=resultlist,20220129_025232,"€ 295,000 kosten koper","€ 1,967    The asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (150 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house (drive-in residential property)",Resale property,1981,With carpets and curtains,Combination roof covered with roof tiles,Living area150 m²Other space inside the building20 m²Exterior space attached to the building25 m²,150 m²,20 m²,25 m²,148 m²,450 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories,"Outdoor awning, skylight, optical fibre, flue and TV via cable",C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2012, in ownership",148 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,Roof terrace present,Built-in and parking place,1 car,Public parking,no
