header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oliesteeg 25,3811 JW Amersfoort        ,https://www.funda.nl/en/koop/amersfoort/appartement-42537497-oliesteeg-25/?navigateSource=resultlist,20220128_012309,"€ 289,000 kosten koper","€ 6,422    The asking price per m² (€ 289,000) is calculated by dividing the asking price of the home by the living area (45 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 35.00 per month,Upstairs apartment (apartment),Resale property,2006,Protected townscape or village view (permit needed for alterations),Gable roof covered with roof tiles,Living area45 m²,45 m²,155 m³,3 rooms (2 bedrooms),1 bathroom,Shower,2 stories,2nd floor,"Skylight, smart home, optical fibre, mechanical ventilation and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2006, in ownership)",Full ownership,In center,French balcony present,Resident's parking permits,Yes,No,Yes (€ 35.00 per month),Yes,No,Yes,no
