header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Noorderhoogte 11,7325 SE Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42670484-noorderhoogte-11/?navigateSource=resultlist,20220128_082132,"€ 595,000 kosten koper","€ 2,861    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (208 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Desirable residence/villa, double house",Resale property,2002,With carpets and curtains,Flat roof covered with asphalt roofing,Living area208 m²Exterior space attached to the building12 m²External storage space12 m²,208 m²,12 m²,12 m²,336 m²,725 m³,8 rooms (7 bedrooms),2 bathrooms and 1 separate toilet,Toilet,3 stories,"Optical fibre, mechanical ventilation, rolldown shutters, sliding door, TV via cable and solar panels",A        What does this mean?,"Roof insulation, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha Calenta 40C (gas-fired combination boiler from 2014, in ownership)",336 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden and front garden,160 m² (16 meter deep and 10 meter broad),Located at the northwest,Detached wooden storage,Electricity,Parking on private property and public parking,no
