header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,Office space,error
Het Klokkediep 87,5231 WZ Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88030827-het-klokkediep-87/?navigateSource=resultlist,20220201_111824,"€ 300,000 kosten koper","€ 3,333    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available on 6/15/2022,€ 159.00 per month,Double ground-floor apartment (apartment),Resale property,2010,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area90 m²Exterior space attached to the building7 m²External storage space5 m²,90 m²,7 m²,5 m²,344 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,1st floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"HR-combi Regendouche (gas-fired combination boiler from 2021, in ownership)",Full ownership,Alongside busy road and in residential district,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 159.00 per month),Yes,Yes,Yes,        Not yet present but possible (built-in)    ,no
