header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Abrikozenstraat 92,1033 KE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42663037-abrikozenstraat-92/?navigateSource=resultlist,20220130_203156,"€ 385,000 kosten koper","€ 4,583    The asking price per m² (€ 385,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1952,Partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area84 m²Exterior space attached to the building2 m²External storage space7 m²,84 m²,2 m²,7 m²,146 m²,289 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,Passive ventilation system and TV via cable,E        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Intergas HR (gas-fired combination boiler from 2007, in ownership)",146 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-03-2053),Paid until 31-03-2053,Alongside a quiet road and in residential district,Back garden and front garden,"74 m² (11,93 meter deep and 6,19 meter broad)",Located at the southwest accessible via the rear,Balcony present,Detached wooden storage,Electricity,Public parking,no
