header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eva Besnyöstraat 403,1087 LG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42674750-eva-besnyostraat-403/?navigateSource=resultlist,20220130_200021,"€ 495,000 kosten koper","€ 6,037    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 123 per month,"January 18, 2022",Under offer,Available in consultation,Ground-floor apartment (apartment),Resale property,2007,Flat roof,Living area82 m²Exterior space attached to the building2 m²External storage space4 m²,82 m²,2 m²,4 m²,312 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,2 stories,Ground floor,A+        What does this mean?,"Roof insulation, double glazing and insulated walls",District heating,District heating,Municipal long-term lease (end date of long-term lease:  15-12-2055),Paid until 15-12-2055,"Alongside park, alongside a quiet road and in residential district",Balcony present,Detached brick storage,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,Yes,Yes,no
