header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Reigerweg 18,9752 VG Haren (GR)        ,https://www.funda.nl/en/koop/haren-gr/huis-42670727-reigerweg-18/?navigateSource=resultlist,20220128_082101,"€ 350,000 kosten koper","€ 3,182    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, row house",Resale property,1963,Gable roof covered with roof tiles,Living area110 m²Other space inside the building9 m²,110 m²,9 m²,191 m²,445 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,TV via cable,D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Nefit Topline HRC (gas-fired combination boiler from 2013, in ownership)",191 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and unobstructed surrounding view",Back garden and front garden,84 m² (14 meter deep and 6 meter broad),Located at the south accessible via the rear,Attached brick storage,Public parking,no
