header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Irisstraat 127,2565 TH Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42664441-irisstraat-127/?navigateSource=resultlist,20220131_193747,"€ 419,500 kosten koper","€ 4,661    The asking price per m² (€ 419,500) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 75.00 per month,Ground-floor apartment (apartment),Resale property,1923,Flat roof,Living area90 m²,90 m²,315 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,"Outdoor awning, mechanical ventilation and TV via cable",D        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2010, in ownership)",Ownership encumbered with long-term leaset,Bought off for eternity,Alongside a quiet road and in residential district,Back garden,"38 m² (8,9 meter deep and 4,3 meter broad)",Located at the northwest,Resident's parking permits,Yes,Yes,Yes (€ 75.00 per month),Yes,Yes,Yes,no
