header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Purchase combination,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kruislaan 208 HS,1098 SL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42532950-kruislaan-208-hs/?navigateSource=resultlist,20220130_204349,"€ 675,000 kosten koper","€ 6,308    The asking price per m² (€ 675,000) is calculated by dividing the asking price of the home by the living area (107 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 141.40 per month,Part of a project for the selling of rented property to the sitting tenants,Ground-floor + upstairs apartment (apartment),Resale property,1922,Energie Prestatie Advies,Living area107 m²External storage space7 m²,107 m²,7 m²,420 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Ground floor,Passive ventilation system,D        What does this mean?,Mostly double glazed,CH boiler,CH boiler,"Kombi Kompakt HR (gas-fired combination boiler from 2006, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  01-01-2046),In center and in residential district,Back garden,"68 m² (11,4 meter deep and 5,97 meter broad)",Located at the southeast,Attached brick storage,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 141.40 per month),Yes,Yes,Yes,no
