header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Burgemeester Oldenhoflaan 114,8264 BK Kampen        ,https://www.funda.nl/en/koop/kampen/huis-42549325-burgemeester-oldenhoflaan-114/?navigateSource=resultlist,20220128_005541,"€ 449,000 kosten koper","€ 3,207    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 449,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Bungalow, semi-detached residential property",Resale property,1987,Disabled access friendly and accessible for seniors,Shed roof covered with asphalt roofing,Living area140 m²Other space inside the building16 m²,140 m²,16 m²,318 m²,540 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,"Air conditioning, outdoor awning, skylight, mechanical ventilation, sliding door and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2015, in ownership)",318 m²,Full ownership,In residential district and unobstructed surrounding view,"Back garden, front garden and side garden","66 m² (9,66 meter deep and 6,48 meter broad)",Located at the west accessible via the rear,Built-in,1 car,"Electrical door, electricity, heating and running water",Parking on private property and public parking,no
