header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Shed / storage,Type of parking facilities,error
Bosvallei | B | Hoekwoning | 158 (Bouwnr. 158),5658 Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42695280-bosvallei-b-hoekwoning-158-bouwnr-158/?navigateSource=resultlist,20220201_005626,"€ 597,500 vrij op naam","€ 3,830    The asking price per m² (€ 597,500) is calculated by dividing the asking price of the home by the living area (156 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available in consultation,"Single-family home, corner house",New property,2022,Shed roof covered with asphalt roofing,Woningborg garantiecertificaat,Living area156 m²,156 m²,457 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Mechanical ventilation and solar panels,A        What does this mean?,Triple glazed and completely insulated,District heating and complete floor heating,District heating,"On the edge of a forest, alongside park, In wooded surroundings and in residential district",Sun terrace,Built-in,Parking garage,no
