header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Drie Hoefijzers - Baronesse (Bouwnr. 15),4816 BT Breda        ,https://www.funda.nl/en/koop/breda/appartement-41341855-drie-hoefijzers-baronesse-bouwnr-15/?navigateSource=resultlist,20220129_035633,"€ 614,000 vrij op naam","€ 4,264    The asking price per m² (€ 614,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Apartment with shared street entrance,New property,2021,Living area144 m²,144 m²,360 m³,4 rooms,1 story,A        What does this mean?,no
