header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Veldzicht 85,1068 SM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88046210-veldzicht-85/?navigateSource=resultlist,20220130_190245,"€ 325,000 kosten koper","€ 5,242    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (62 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,€ 176.00 per month,Residential property with shared street entrance (apartment),Resale property,2000,Flat roof covered with asphalt roofing,Living area62 m²Exterior space attached to the building7 m²External storage space4 m²,62 m²,7 m²,4 m²,190 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,8th floor,B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired, in ownership)",Long-term lease,Paid until 31-08-2048,"Alongside a quiet road, In wooded surroundings, in center and in residential district",Balcony present,Storage box,"Parking on gated property, parking on private property and public parking",Yes,Yes,Yes (€ 176.00 per month),Yes,Yes,Yes,no
