header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Ownership situation.2,Garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Utrechtseweg 125,3702 AC Zeist        ,https://www.funda.nl/en/koop/zeist/appartement-42521710-utrechtseweg-125/?navigateSource=resultlist,20220129_014154,"€ 495,000 kosten koper","€ 4,670    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (106 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 264.00 per month,Upstairs apartment (apartment),Resale property,1800,Listed building (national monument) and monumental building,Gable roof covered with roof tiles,Living area106 m²Other space inside the building3 m²External storage space2 m²,106 m²,3 m²,2 m²,390 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,1 story,3rd floor,Skylight and elevator,Not required,"Roof insulation, insulated walls and floor insulation",Communal central heating,Electrical boiler,Full ownership,Full ownership,Full ownership,Surrounded by garden,Built-in,Electricity,No insulation,Parking garage,Yes,Yes,Yes (€ 264.00 per month),Yes,Yes,Yes,no
