header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Grastapijt 39,5658 HH Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42689657-grastapijt-39/?navigateSource=resultlist,20220201_005803,"€ 400,000 kosten koper","€ 3,810    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (105 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2003,Flat roof covered with asphalt roofing,Living area105 m²Exterior space attached to the building2 m²External storage space8 m²,105 m²,2 m²,8 m²,156 m²,364 m³,4 rooms (3 bedrooms),1 bathroom,Bath and toilet,2 stories,"Optical fibre, mechanical ventilation, passive ventilation system, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",District heating and partial floor heating,District heating,156 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"75 m² (12,5 meter deep and 6 meter broad)",Located at the north accessible via the rear,Attached wooden storage,Electricity,Public parking,no
