header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hollandsch Diep 41,1509 XA Zaandam        ,https://www.funda.nl/en/koop/zaandam/appartement-42664425-hollandsch-diep-41/?navigateSource=resultlist,20220129_163150,"€ 329,000 kosten koper","€ 3,194    The asking price per m² (€ 329,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 180.00 per month,Maisonnette (apartment),Resale property,1974,Flat roof covered with asphalt roofing,Living area103 m²Exterior space attached to the building22 m²External storage space8 m²,103 m²,22 m²,8 m²,330 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,2nd floor,Elevator and TV via cable,F            2.48What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas Hre (gas-fired combination boiler from 2015, in ownership)",Full ownership,Sheltered location and in residential district,Sun terrace,"22 m² (2,9 meter deep and 7,75 meter broad)",Located at the south,Balcony present,Detached brick storage,Electricity,Public parking,Yes,Yes,Yes (€ 180.00 per month),Yes,Yes,Yes,no
