header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Johan Hofmanstraat 174,1069 KE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42676542-johan-hofmanstraat-174/?navigateSource=resultlist,20220130_230513,"€ 625,000 kosten koper","€ 5,040    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 96 per month,3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2009,Flat roof covered with asphalt roofing,Living area124 m²External storage space3 m²,124 m²,3 m²,435 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2009, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-06-2057),Paid until 15-06-2057,Alongside a quiet road and in residential district,Back garden and front garden,"50 m² (10,26 meter deep and 4,89 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Electricity,Underground parking,Parking garage,no
