header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Kratonkade 534,3024 EW Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-41385042-kratonkade-534/?navigateSource=resultlist,20220125_220846,"€ 2,400,000 vrij op naam","€ 6,557    The asking price per m² (€ 2,400,000) is calculated by dividing the asking price of the home by the living area (366 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Penthouse,New property,2022,Woningborg garantiecertificaat,Living area366 m²External storage space6 m²,366 m²,6 m²,"1,150 m³",4 rooms (3 bedrooms),3 bathrooms,2 baths and 3 toilets,1 story,9th floor,Optical fibre and elevator,A        What does this mean?,Energy efficient window and completely insulated,District heating and complete floor heating,District heating,"Alongside a quiet road, on navigable waterway, alongside water, in residential district, freestanding location and unobstructed surrounding view",Sun terrace,"51 m² (15 meter deep and 3,4 meter broad)",Located at the south,Roof terrace present,Detached brick storage,Electricity,Underground parking and parking place,"Paid parking, public parking and resident's parking permits",no
