header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation,Type of parking facilities,error
Vosbultkamp 78,7586 GS Overdinkel        ,https://www.funda.nl/en/koop/overdinkel/huis-88027127-vosbultkamp-78/?navigateSource=resultlist,20220129_065255,"€ 319,000 kosten koper","€ 2,295    The asking price per m² (€ 319,000) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1992,Gable roof covered with roof tiles,Living area139 m²Other space inside the building21 m²Exterior space attached to the building28 m²External storage space3 m²,139 m²,21 m²,28 m²,3 m²,247 m²,550 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Air conditioning, outdoor awning and solar panels",B        What does this mean?,CH boiler,CH boiler,"Gas-fired, in ownership",247 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"45 m² (4,5 meter deep and 10 meter broad)",Located at the southeast accessible via the rear,Detached wooden storage,Electricity,"Attached brick garage, carport and built-in",1 car,Electricity,"Roof insulation, insulated walls and floor insulation",Parking on private property and public parking,no
