header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Groot Haesebroekseweg 61,2243 EE Wassenaar        ,https://www.funda.nl/en/koop/wassenaar/huis-41398066-groot-haesebroekseweg-61/?navigateSource=resultlist,20220129_175430,"€ 4,250,000 kosten koper","€ 7,253    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 4,250,000) is calculated by dividing the asking price of the home by the living area (586 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Villa, detached residential property",Resale property,1929,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Combination roof covered with slate,Living area586 m²Other space inside the building74 m²Exterior space attached to the building24 m²,586 m²,74 m²,24 m²,"2,210 m²","2,650 m³",14 rooms (7 bedrooms),4 bathrooms and 2 separate toilets,"3 baths, shower and 3 toilets",3 stories and a basement,"Alarm installation, outdoor awning, flue and TV via cable",Not required,Double glazing,"CH boiler, gas heater and partial floor heating",CH boiler,"Gas-fired combination boiler, in ownership",2.210 m²,Full ownership,Sheltered location and In wooded surroundings,Surrounded by garden,Balcony present,Built-in,Electricity,Parking on private property,no
