header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prinsengracht 72 -hs,1015 DX Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42512071-prinsengracht-72-hs/?navigateSource=resultlist,20220127_221453,"€ 450,000 kosten koper","€ 8,182    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (55 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 135.00 per month,Ground-floor apartment (apartment),Resale property,Before 1906,Monumental building,Living area55 m²,55 m²,188 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Shower,2 stories,Ground floor,"Mechanical ventilation, passive ventilation system and TV via cable",Not available,Double glazing,CH boiler,CH boiler,"HR (gas-fired combination boiler from 2016, in ownership)",Full ownership,In center,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 135.00 per month),Yes,Yes,Yes,no
