header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Auriollaan 37,3527 ER Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42671181-auriollaan-37/?navigateSource=resultlist,20220131_163341,"€ 325,000 kosten koper","€ 4,221    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 105.00 per month,Apartment with shared street entrance (apartment),Resale property,1960,Flat roof covered with asphalt roofing,Living area77 m²Exterior space attached to the building8 m²External storage space5 m²,77 m²,8 m²,5 m²,249 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,5th floor,Mechanical ventilation,G            3.20What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2016, in ownership)",Municipal ownership encumbered with long-term leaset,Bought off for eternity,In residential district,Balcony present,Detached brick storage,Public parking,Yes,Yes,Yes (€ 105.00 per month),Yes,Yes,Yes,no
